mill_id,mill_name,year,month,heat_score,anomaly_pixels,anomaly_frac,mean_swir,peak_swir,zscore_max,prediction,threshold_used
12,Ansteel Bayuquan,2019,1,0.068329,13870,0.029201,1454.62,3474.73,6.645,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,2,0.062782,13481,0.028382,1526.48,3438.73,6.88,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,3,0.060884,13114,0.02761,1716.47,3831.5,6.756,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,4,0.058791,13080,0.027538,1907.26,4115.25,6.674,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,5,0.068295,14419,0.030357,2028.73,4762.0,8.334,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,6,0.085168,15722,0.0331,2096.01,5747.0,9.581,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,7,0.080004,14173,0.029839,2013.33,5540.0,13.472,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,8,0.083378,15653,0.032955,1819.66,4873.0,9.078,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,9,0.071926,14974,0.031526,1712.75,4051.5,6.005,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,10,0.069177,14394,0.030305,1601.69,3760.0,6.569,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,11,0.06543,13238,0.027871,1551.55,3693.25,6.144,ACTIVE,0.05664
12,Ansteel Bayuquan,2019,12,0.062739,12792,0.026932,1236.6,2836.0,11.074,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,1,0.070738,13939,0.029347,1442.71,3544.25,7.377,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,2,0.068103,13604,0.028641,1437.63,3486.5,6.44,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,3,0.060425,12831,0.027014,1729.21,3863.0,6.481,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,4,0.059701,13210,0.027812,1910.01,4131.5,7.914,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,5,0.077044,15979,0.033642,2031.14,4898.0,11.544,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,6,0.083726,14377,0.030269,2097.68,5846.0,12.902,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,7,0.085699,15000,0.03158,1947.03,5472.5,13.168,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,8,0.069806,14494,0.030515,1884.55,4474.5,11.449,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,9,0.07756,15964,0.03361,1664.39,4009.25,6.178,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,10,0.080357,16630,0.035012,1552.13,3726.5,6.116,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,11,0.071338,14748,0.03105,1531.17,3585.25,6.128,ACTIVE,0.05664
12,Ansteel Bayuquan,2020,12,0.073084,14915,0.031401,1443.57,3427.25,6.489,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,1,0.080763,16521,0.034783,1503.67,3573.25,13.509,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,2,0.064601,13473,0.028366,1474.27,3413.25,6.453,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,3,0.056869,12145,0.02557,1574.64,3482.11,6.538,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,4,0.074802,16571,0.034888,1924.65,4254.5,7.53,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,5,0.09384,19974,0.042052,2003.82,4818.5,10.061,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,6,0.088191,15816,0.033298,2118.61,5848.5,12.224,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,7,0.16482,29108,0.061283,2428.21,7114.5,7.468,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,8,0.109248,20008,0.042124,1907.73,5459.0,8.599,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,9,0.082955,16737,0.035237,1680.91,4158.0,6.531,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,10,0.080104,16208,0.034124,1541.08,3745.75,7.454,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,11,0.067483,13478,0.028376,1357.52,3268.5,7.658,ACTIVE,0.05664
12,Ansteel Bayuquan,2021,12,0.070634,13654,0.028747,1408.06,3509.25,7.847,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,1,0.072556,14027,0.029532,1415.39,3570.25,8.942,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,2,0.062108,13094,0.027568,1508.49,3439.75,7.011,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,3,0.068065,13563,0.028555,1511.37,3652.5,6.995,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,4,0.057109,12474,0.026262,1917.9,4140.5,7.123,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,5,0.07384,14552,0.030637,2018.66,5017.0,9.129,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,6,0.081067,15032,0.031648,2085.05,5643.25,10.64,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,7,0.092116,14884,0.031336,1909.83,5826.0,13.567,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,8,0.068751,14024,0.029526,1792.99,4295.5,8.221,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,9,0.076471,15405,0.032433,1626.99,3977.75,6.585,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,10,0.073342,14830,0.031222,1579.22,3815.36,6.343,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,11,0.062105,12510,0.026338,1530.45,3585.0,6.789,ACTIVE,0.05664
12,Ansteel Bayuquan,2022,12,0.062037,12120,0.025517,1438.57,3451.25,7.05,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,1,0.058705,12224,0.025736,1521.01,3430.5,6.713,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,2,0.052728,11088,0.023344,1558.6,3420.25,6.293,IDLE,0.05664
12,Ansteel Bayuquan,2023,3,0.05587,11929,0.025115,1663.27,3667.25,6.199,IDLE,0.05664
12,Ansteel Bayuquan,2023,4,0.059492,13129,0.027641,1912.26,4152.0,6.351,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,5,0.069482,14309,0.030126,1900.09,4516.5,8.454,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,6,0.076865,16180,0.034065,2032.2,4822.5,8.375,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,7,0.086818,15041,0.031667,1954.56,5608.5,13.788,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,8,0.07983,15611,0.032867,1759.79,4492.25,10.482,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,9,0.077008,16027,0.033743,1659.64,3974.23,6.265,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,10,0.06993,14354,0.03022,1543.01,3626.0,6.397,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,11,0.06394,13066,0.027509,1519.58,3528.0,6.76,ACTIVE,0.05664
12,Ansteel Bayuquan,2023,12,0.062954,12732,0.026805,1424.08,3348.5,6.489,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,1,0.07086,13773,0.028997,1325.35,3278.5,8.385,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,2,0.064675,13205,0.027801,1512.95,3540.5,7.137,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,3,0.053788,11840,0.024927,1735.38,3717.0,6.003,IDLE,0.05664
12,Ansteel Bayuquan,2024,4,0.052043,11889,0.025031,1971.36,4066.5,6.281,IDLE,0.05664
12,Ansteel Bayuquan,2024,5,0.068809,14519,0.030568,1977.64,4582.25,9.66,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,6,0.082006,15827,0.033322,2043.17,5335.25,10.629,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,7,0.08376,15893,0.03346,1997.23,5274.0,14.952,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,8,0.080444,15024,0.031631,1773.29,4726.75,12.513,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,9,0.079379,15971,0.033625,1609.31,3973.0,6.933,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,10,0.080263,15846,0.033362,1549.25,3926.5,6.88,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,11,0.065734,13243,0.027881,1515.16,3620.0,8.361,ACTIVE,0.05664
12,Ansteel Bayuquan,2024,12,0.073902,14080,0.029643,1434.5,3685.0,8.737,ACTIVE,0.05664
13,Benxi Steel,2019,2,0.059673,12650,0.026158,1240.25,2757.5,15.902,ACTIVE,0.05664
13,Benxi Steel,2019,3,0.057119,12193,0.025213,1425.01,3141.5,18.428,ACTIVE,0.05664
13,Benxi Steel,2019,4,0.054838,11849,0.024501,1526.64,3303.23,15.844,IDLE,0.05664
13,Benxi Steel,2019,5,0.067187,14167,0.029295,1587.85,3668.0,17.779,ACTIVE,0.05664
13,Benxi Steel,2019,6,0.081045,15860,0.032795,1598.98,4153.0,16.194,ACTIVE,0.05664
13,Benxi Steel,2019,7,0.119141,24870,0.051426,1600.51,4041.75,12.447,ACTIVE,0.05664
13,Benxi Steel,2019,9,0.076757,16254,0.03361,1276.86,3048.0,23.767,ACTIVE,0.05664
13,Benxi Steel,2019,10,0.066296,14233,0.029431,1266.36,2866.0,21.314,ACTIVE,0.05664
13,Benxi Steel,2019,11,0.063221,12327,0.02549,1086.47,2607.5,27.911,ACTIVE,0.05664
13,Benxi Steel,2020,1,0.16062,19302,0.039913,1165.89,5396.5,10.808,ACTIVE,0.05664
13,Benxi Steel,2020,2,0.063349,8108,0.016766,889.07,2355.0,30.563,ACTIVE,0.05664
13,Benxi Steel,2020,3,0.050496,11149,0.023054,1382.41,2900.5,21.53,IDLE,0.05664
13,Benxi Steel,2020,4,0.053421,12329,0.025494,1557.87,3219.0,8.707,IDLE,0.05664
13,Benxi Steel,2020,5,0.092596,18565,0.038389,1565.42,4157.0,12.269,ACTIVE,0.05664
13,Benxi Steel,2020,6,0.076449,16649,0.034427,1653.42,3811.0,17.873,ACTIVE,0.05664
13,Benxi Steel,2020,7,0.075964,15335,0.03171,1507.73,3669.0,20.463,ACTIVE,0.05664
13,Benxi Steel,2020,9,0.072323,15379,0.031801,1265.46,2965.5,22.465,ACTIVE,0.05664
13,Benxi Steel,2020,10,0.061334,13375,0.027657,1255.66,2761.4,21.876,ACTIVE,0.05664
13,Benxi Steel,2020,11,0.057053,11988,0.024789,1246.21,2768.0,24.496,ACTIVE,0.05664
13,Benxi Steel,2020,12,0.070781,13654,0.028234,1213.93,3042.0,15.864,ACTIVE,0.05664
13,Benxi Steel,2021,2,0.060195,11245,0.023252,1115.82,2707.75,24.81,ACTIVE,0.05664
13,Benxi Steel,2021,3,0.046212,10222,0.021137,1440.59,2935.0,21.095,IDLE,0.05664
13,Benxi Steel,2021,4,0.049491,10866,0.022469,1496.35,3136.0,18.706,IDLE,0.05664
13,Benxi Steel,2021,5,0.059978,13799,0.028534,1644.43,3472.69,11.489,ACTIVE,0.05664
13,Benxi Steel,2021,6,0.077582,15737,0.032541,1573.02,3906.0,16.955,ACTIVE,0.05664
13,Benxi Steel,2021,7,0.142774,20581,0.042557,1603.05,6426.5,12.511,ACTIVE,0.05664
13,Benxi Steel,2021,9,0.076366,15426,0.031898,1234.41,2981.98,26.194,ACTIVE,0.05664
13,Benxi Steel,2021,10,0.066579,14000,0.028949,1173.84,2677.25,14.41,ACTIVE,0.05664
13,Benxi Steel,2021,11,0.042428,10201,0.021094,1141.02,2175.5,15.119,IDLE,0.05664
13,Benxi Steel,2021,12,0.06306,12945,0.026768,1201.23,2748.75,20.364,ACTIVE,0.05664
13,Benxi Steel,2022,1,0.063623,13037,0.026958,1072.86,2474.75,25.09,ACTIVE,0.05664
13,Benxi Steel,2022,2,0.064574,14107,0.02917,1079.07,2360.0,13.089,ACTIVE,0.05664
13,Benxi Steel,2022,3,0.069956,13354,0.027613,1011.02,2569.95,32.312,ACTIVE,0.05664
13,Benxi Steel,2022,4,0.049324,11163,0.023083,1515.52,3109.0,8.87,IDLE,0.05664
13,Benxi Steel,2022,5,0.172569,26092,0.053953,1907.68,7196.93,8.969,ACTIVE,0.05664
13,Benxi Steel,2022,8,0.081015,16960,0.03507,1316.37,3244.5,11.923,ACTIVE,0.05664
13,Benxi Steel,2022,9,0.07629,15685,0.032433,1189.43,2892.0,21.224,ACTIVE,0.05664
13,Benxi Steel,2022,10,0.065201,13886,0.028713,1238.76,2814.0,26.973,ACTIVE,0.05664
13,Benxi Steel,2022,11,0.061362,12721,0.026304,1034.49,2379.5,21.568,ACTIVE,0.05664
13,Benxi Steel,2022,12,0.064552,13684,0.028296,1056.16,2398.48,12.154,ACTIVE,0.05664
13,Benxi Steel,2023,1,0.067185,14209,0.029381,1091.35,2464.25,18.169,ACTIVE,0.05664
13,Benxi Steel,2023,2,0.057953,12289,0.025411,1251.04,2742.5,28.891,ACTIVE,0.05664
13,Benxi Steel,2023,3,0.053778,12090,0.025,1308.39,2725.5,27.13,IDLE,0.05664
13,Benxi Steel,2023,4,0.118824,25569,0.052872,1825.38,4364.75,10.419,ACTIVE,0.05664
13,Benxi Steel,2023,5,0.067589,14025,0.029001,1491.73,3524.0,16.59,ACTIVE,0.05664
13,Benxi Steel,2023,6,0.087238,17530,0.036249,1577.02,4162.0,11.881,ACTIVE,0.05664
13,Benxi Steel,2023,9,0.082019,16717,0.034567,1241.14,3132.0,11.645,ACTIVE,0.05664
13,Benxi Steel,2023,10,0.07625,15523,0.032098,1178.73,2917.75,13.422,ACTIVE,0.05664
13,Benxi Steel,2023,11,0.058448,12621,0.026098,1250.11,2724.25,15.316,ACTIVE,0.05664
13,Benxi Steel,2023,12,0.064426,11950,0.02471,1068.04,2558.25,19.482,ACTIVE,0.05664
13,Benxi Steel,2024,1,0.072016,11373,0.023517,859.32,2287.0,30.863,ACTIVE,0.05664
13,Benxi Steel,2024,2,0.072738,13627,0.028178,934.78,2300.75,18.767,ACTIVE,0.05664
13,Benxi Steel,2024,3,0.051339,10761,0.022252,1378.64,2952.5,12.103,IDLE,0.05664
13,Benxi Steel,2024,4,0.053446,12605,0.026065,1682.58,3400.99,12.038,IDLE,0.05664
13,Benxi Steel,2024,5,0.06861,15282,0.0316,1600.24,3558.5,16.763,ACTIVE,0.05664
13,Benxi Steel,2024,6,0.081064,17061,0.035279,1614.23,3948.5,20.599,ACTIVE,0.05664
13,Benxi Steel,2024,7,0.076683,17217,0.035601,1588.98,3610.0,25.016,ACTIVE,0.05664
13,Benxi Steel,2024,9,0.079993,17256,0.035682,1280.71,3028.5,22.885,ACTIVE,0.05664
13,Benxi Steel,2024,10,0.228543,29455,0.060907,1659.66,7548.0,8.354,ACTIVE,0.05664
13,Benxi Steel,2024,11,0.056479,11628,0.024044,1190.18,2669.5,13.699,IDLE,0.05664
13,Benxi Steel,2024,12,0.059487,11986,0.024785,1124.5,2561.5,16.534,ACTIVE,0.05664
14,Fushun Special Steel,2019,1,0.097692,15351,0.031468,1243.46,4144.25,11.421,ACTIVE,0.05664
14,Fushun Special Steel,2019,2,0.068837,13977,0.028652,1378.24,3271.25,17.185,ACTIVE,0.05664
14,Fushun Special Steel,2019,3,0.047361,11173,0.022904,1570.41,3090.74,21.259,IDLE,0.05664
14,Fushun Special Steel,2019,4,0.0503,12839,0.026319,1703.41,3187.0,9.961,IDLE,0.05664
14,Fushun Special Steel,2019,5,0.052148,13416,0.027502,1784.27,3346.48,14.334,IDLE,0.05664
14,Fushun Special Steel,2019,6,0.06451,15259,0.03128,1820.71,3791.0,15.837,ACTIVE,0.05664
14,Fushun Special Steel,2019,7,0.171614,28330,0.058074,2042.42,6978.0,6.905,ACTIVE,0.05664
14,Fushun Special Steel,2019,8,0.066371,15396,0.03156,1491.73,3176.5,12.767,ACTIVE,0.05664
14,Fushun Special Steel,2019,9,0.066869,15443,0.031657,1390.6,2981.5,11.328,ACTIVE,0.05664
14,Fushun Special Steel,2019,10,0.075276,16007,0.032813,1371.88,3224.5,16.348,ACTIVE,0.05664
14,Fushun Special Steel,2019,11,0.094374,16499,0.033821,1159.1,3368.5,8.747,ACTIVE,0.05664
14,Fushun Special Steel,2019,12,0.110792,16627,0.034084,628.34,2174.0,25.936,ACTIVE,0.05664
14,Fushun Special Steel,2020,1,0.095002,16035,0.03287,877.43,2700.75,15.176,ACTIVE,0.05664
14,Fushun Special Steel,2020,2,0.083699,15952,0.0327,903.9,2373.5,33.978,ACTIVE,0.05664
14,Fushun Special Steel,2020,3,0.049065,11474,0.023521,1476.55,2947.0,16.349,IDLE,0.05664
14,Fushun Special Steel,2020,4,0.039921,10008,0.020515,1650.63,3015.5,12.844,IDLE,0.05664
14,Fushun Special Steel,2020,5,0.054452,13061,0.026774,1725.01,3439.25,11.83,IDLE,0.05664
14,Fushun Special Steel,2020,6,0.053304,13501,0.027676,1748.93,3330.5,11.257,IDLE,0.05664
14,Fushun Special Steel,2020,7,0.124674,26614,0.054556,1829.1,4661.5,7.687,ACTIVE,0.05664
14,Fushun Special Steel,2020,8,0.1546,31446,0.064461,1645.97,4415.25,7.865,ACTIVE,0.05664
14,Fushun Special Steel,2020,9,0.067736,15098,0.030949,1334.21,2928.0,18.195,ACTIVE,0.05664
14,Fushun Special Steel,2020,10,0.078442,16442,0.033705,1342.78,3260.48,16.429,ACTIVE,0.05664
14,Fushun Special Steel,2020,11,0.083554,15004,0.030757,1288.3,3581.5,10.762,ACTIVE,0.05664
14,Fushun Special Steel,2020,12,0.088376,14521,0.029767,1233.26,3671.0,10.8,ACTIVE,0.05664
14,Fushun Special Steel,2021,2,0.08425,16915,0.034674,1274.59,3324.0,13.838,ACTIVE,0.05664
14,Fushun Special Steel,2021,3,0.055416,13540,0.027756,1558.66,3106.0,12.889,IDLE,0.05664
14,Fushun Special Steel,2021,4,0.0426,10571,0.02167,1602.38,2989.0,9.684,IDLE,0.05664
14,Fushun Special Steel,2021,5,0.052024,12884,0.026411,1731.53,3350.74,12.957,IDLE,0.05664
14,Fushun Special Steel,2021,6,0.059683,14383,0.029484,1697.4,3446.5,14.662,ACTIVE,0.05664
14,Fushun Special Steel,2021,7,0.071841,16849,0.034539,1649.03,3577.75,9.699,ACTIVE,0.05664
14,Fushun Special Steel,2021,9,0.139454,23863,0.048917,1584.85,5202.17,9.185,ACTIVE,0.05664
14,Fushun Special Steel,2021,10,0.069791,15205,0.031169,1297.75,2898.5,13.269,ACTIVE,0.05664
14,Fushun Special Steel,2021,11,0.09913,15125,0.031005,917.31,2970.0,13.181,ACTIVE,0.05664
14,Fushun Special Steel,2021,12,0.090718,14890,0.030523,1224.85,3709.37,11.254,ACTIVE,0.05664
14,Fushun Special Steel,2022,1,0.093215,15535,0.031845,1121.51,3436.0,11.73,ACTIVE,0.05664
14,Fushun Special Steel,2022,2,0.082194,15411,0.031591,1359.68,3588.0,12.904,ACTIVE,0.05664
14,Fushun Special Steel,2022,3,0.05961,13864,0.02842,1395.87,2865.74,26.192,ACTIVE,0.05664
14,Fushun Special Steel,2022,4,0.039518,10035,0.020571,1664.07,3021.86,12.752,IDLE,0.05664
14,Fushun Special Steel,2022,5,0.047993,11848,0.024287,1778.47,3383.25,14.048,IDLE,0.05664
14,Fushun Special Steel,2022,7,0.102101,22608,0.046344,2096.35,4877.8,5.039,ACTIVE,0.05664
14,Fushun Special Steel,2022,8,0.060167,14774,0.030285,1506.93,3020.5,10.868,ACTIVE,0.05664
14,Fushun Special Steel,2022,9,0.060997,13828,0.028346,1358.97,2852.0,20.772,ACTIVE,0.05664
14,Fushun Special Steel,2022,10,0.075678,15659,0.032099,1351.99,3212.75,14.77,ACTIVE,0.05664
14,Fushun Special Steel,2022,11,0.080963,14534,0.029793,1236.81,3390.74,13.314,ACTIVE,0.05664
14,Fushun Special Steel,2022,12,0.099594,14683,0.030099,1013.07,3534.25,11.762,ACTIVE,0.05664
14,Fushun Special Steel,2023,1,0.10208,16847,0.034535,1094.14,3476.0,13.872,ACTIVE,0.05664
14,Fushun Special Steel,2023,2,0.077936,15471,0.031714,1434.15,3563.5,11.346,ACTIVE,0.05664
14,Fushun Special Steel,2023,3,0.046167,11380,0.023328,1626.59,3124.0,10.274,IDLE,0.05664
14,Fushun Special Steel,2023,4,0.045348,11106,0.022766,1692.6,3307.25,12.944,IDLE,0.05664
14,Fushun Special Steel,2023,5,0.042582,10392,0.021303,1698.47,3139.5,21.873,IDLE,0.05664
14,Fushun Special Steel,2023,6,0.054386,12928,0.026501,1692.68,3346.0,21.513,IDLE,0.05664
14,Fushun Special Steel,2023,9,0.065857,15057,0.030865,1325.06,2795.0,18.686,ACTIVE,0.05664
14,Fushun Special Steel,2023,10,0.078646,16203,0.033215,1296.55,3131.5,17.195,ACTIVE,0.05664
14,Fushun Special Steel,2023,11,0.093228,16285,0.033383,1254.57,3695.5,12.496,ACTIVE,0.05664
14,Fushun Special Steel,2023,12,0.098148,14435,0.02959,1225.6,4325.0,10.066,ACTIVE,0.05664
14,Fushun Special Steel,2024,1,0.096497,13992,0.028682,941.55,3204.5,14.783,ACTIVE,0.05664
14,Fushun Special Steel,2024,2,0.094897,15195,0.031148,940.46,2876.5,17.727,ACTIVE,0.05664
14,Fushun Special Steel,2024,3,0.058025,12868,0.026378,1465.24,3194.0,11.528,ACTIVE,0.05664
14,Fushun Special Steel,2024,4,0.039476,10604,0.021737,1846.15,3223.0,10.369,IDLE,0.05664
14,Fushun Special Steel,2024,5,0.049098,12792,0.026222,1782.36,3251.5,15.737,IDLE,0.05664
14,Fushun Special Steel,2024,6,0.058208,14337,0.02939,1769.76,3430.5,15.886,ACTIVE,0.05664
14,Fushun Special Steel,2024,7,0.059604,14905,0.030554,1812.65,3483.0,18.028,ACTIVE,0.05664
14,Fushun Special Steel,2024,8,0.151087,26934,0.055212,1800.49,5679.11,6.132,ACTIVE,0.05664
14,Fushun Special Steel,2024,10,0.080415,16355,0.033526,1299.51,3161.87,14.352,ACTIVE,0.05664
14,Fushun Special Steel,2024,11,0.093147,14612,0.029953,1220.47,3925.0,10.816,ACTIVE,0.05664
14,Fushun Special Steel,2024,12,0.090554,14004,0.028707,1181.42,3847.5,9.993,ACTIVE,0.05664
15,Jianlong Chengde,2019,1,0.057679,12579,0.026141,1347.88,2940.0,10.395,ACTIVE,0.05664
15,Jianlong Chengde,2019,2,0.039555,10565,0.021956,1542.61,2702.75,7.845,IDLE,0.05664
15,Jianlong Chengde,2019,3,0.032323,8344,0.01734,1609.77,2857.27,12.423,IDLE,0.05664
15,Jianlong Chengde,2019,4,0.033985,8806,0.0183,1808.04,3166.5,7.027,IDLE,0.05664
15,Jianlong Chengde,2019,5,0.041958,11810,0.024543,1878.99,3133.75,13.921,IDLE,0.05664
15,Jianlong Chengde,2019,6,0.053276,14006,0.029107,1777.52,3229.5,15.312,IDLE,0.05664
15,Jianlong Chengde,2019,7,0.057022,14943,0.031054,1686.08,3104.5,15.901,ACTIVE,0.05664
15,Jianlong Chengde,2019,8,0.071427,18697,0.038855,1523.21,2908.0,12.589,ACTIVE,0.05664
15,Jianlong Chengde,2019,9,0.057825,15079,0.031337,1441.85,2696.5,7.719,ACTIVE,0.05664
15,Jianlong Chengde,2019,10,0.037269,9522,0.019788,1437.43,2570.25,24.119,IDLE,0.05664
15,Jianlong Chengde,2019,11,0.041369,10141,0.021075,1253.12,2374.5,11.0,IDLE,0.05664
15,Jianlong Chengde,2019,12,0.05815,13039,0.027097,1206.69,2578.5,11.365,ACTIVE,0.05664
15,Jianlong Chengde,2020,1,0.070073,15958,0.033163,1128.38,2419.25,13.628,ACTIVE,0.05664
15,Jianlong Chengde,2020,2,0.050011,13468,0.027989,1222.46,2180.25,7.801,IDLE,0.05664
15,Jianlong Chengde,2020,3,0.03033,8650,0.017976,1686.83,2743.5,6.2,IDLE,0.05664
15,Jianlong Chengde,2020,4,0.0336,9631,0.020015,1793.24,2936.5,5.961,IDLE,0.05664
15,Jianlong Chengde,2020,5,0.049044,14224,0.02956,1885.44,3142.5,14.651,IDLE,0.05664
15,Jianlong Chengde,2020,6,0.056052,15618,0.032457,1731.86,3013.75,17.481,IDLE,0.05664
15,Jianlong Chengde,2020,7,0.157456,34132,0.070932,2050.91,4946.0,5.964,ACTIVE,0.05664
15,Jianlong Chengde,2020,8,0.066053,17483,0.036333,1551.64,2884.0,16.775,ACTIVE,0.05664
15,Jianlong Chengde,2020,9,0.057676,15063,0.031303,1367.49,2543.75,12.475,ACTIVE,0.05664
15,Jianlong Chengde,2020,10,0.04041,10617,0.022064,1479.54,2626.0,16.021,IDLE,0.05664
15,Jianlong Chengde,2020,11,0.051231,11868,0.024664,1186.58,2436.75,6.738,IDLE,0.05664
15,Jianlong Chengde,2020,12,0.053088,12107,0.02516,1271.52,2646.57,16.088,IDLE,0.05664
15,Jianlong Chengde,2021,1,0.051973,12821,0.026644,1426.44,2773.5,5.859,IDLE,0.05664
15,Jianlong Chengde,2021,2,0.038716,9349,0.019429,1435.59,2753.5,7.143,IDLE,0.05664
15,Jianlong Chengde,2021,3,0.210261,29604,0.061522,1479.87,5950.5,5.018,ACTIVE,0.05664
15,Jianlong Chengde,2021,4,0.031624,9257,0.019238,1846.1,2939.0,9.159,IDLE,0.05664
15,Jianlong Chengde,2021,5,0.042963,11566,0.024036,1761.45,3066.5,9.271,IDLE,0.05664
15,Jianlong Chengde,2021,6,0.055671,14365,0.029853,1714.04,3174.5,13.572,IDLE,0.05664
15,Jianlong Chengde,2021,7,0.066303,16681,0.034666,1631.7,3161.5,24.561,ACTIVE,0.05664
15,Jianlong Chengde,2021,8,0.077917,18693,0.038847,1542.33,3276.0,8.49,ACTIVE,0.05664
15,Jianlong Chengde,2021,10,0.036621,9098,0.018907,1336.88,2451.25,24.55,IDLE,0.05664
15,Jianlong Chengde,2021,11,0.042574,10310,0.021426,1348.17,2616.0,5.451,IDLE,0.05664
15,Jianlong Chengde,2021,12,0.052046,12341,0.025647,1375.31,2757.25,9.783,IDLE,0.05664
15,Jianlong Chengde,2022,1,0.053353,11945,0.024824,1323.47,2801.0,8.077,IDLE,0.05664
15,Jianlong Chengde,2022,2,0.039642,9784,0.020333,1438.76,2721.0,8.61,IDLE,0.05664
15,Jianlong Chengde,2022,3,0.024579,6813,0.014159,1724.99,2819.5,6.282,IDLE,0.05664
15,Jianlong Chengde,2022,4,0.021141,6085,0.012646,1799.48,2826.5,6.403,IDLE,0.05664
15,Jianlong Chengde,2022,5,0.038591,10721,0.02228,1742.3,2920.0,12.985,IDLE,0.05664
15,Jianlong Chengde,2022,6,0.063422,16039,0.033332,1586.47,3037.0,16.575,ACTIVE,0.05664
15,Jianlong Chengde,2022,7,0.115101,25568,0.053134,1839.6,4279.5,6.139,ACTIVE,0.05664
15,Jianlong Chengde,2022,8,0.056656,14698,0.030545,1415.51,2630.75,16.682,ACTIVE,0.05664
15,Jianlong Chengde,2022,9,0.048362,12462,0.025898,1389.6,2568.0,10.9,IDLE,0.05664
15,Jianlong Chengde,2022,10,0.031925,7944,0.016509,1432.71,2616.0,8.545,IDLE,0.05664
15,Jianlong Chengde,2022,11,0.037028,9218,0.019157,1436.68,2681.0,6.013,IDLE,0.05664
15,Jianlong Chengde,2022,12,0.063064,13412,0.027872,1313.2,2964.29,13.107,ACTIVE,0.05664
15,Jianlong Chengde,2023,1,0.054896,12746,0.026488,1323.14,2716.0,10.505,IDLE,0.05664
15,Jianlong Chengde,2023,2,0.026515,6901,0.014341,1325.82,2368.5,5.217,IDLE,0.05664
15,Jianlong Chengde,2023,3,0.018257,5324,0.011064,1780.87,2759.0,4.702,IDLE,0.05664
15,Jianlong Chengde,2023,4,0.022815,6742,0.014011,1942.82,3006.0,5.841,IDLE,0.05664
15,Jianlong Chengde,2023,5,0.033712,9505,0.019753,1846.1,3013.0,17.864,IDLE,0.05664
